bench time energy avgpower
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x32.exe 0.255490 13.598580 53.225425
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x32.exe 0.250381 13.601250 54.322225
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x1.exe 0.250343 13.607310 54.354619
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x16.exe 0.254371 13.612800 53.515564
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x16.exe 0.254757 13.613040 53.435398
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x32.exe 0.253725 13.616220 53.665328
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x64.exe 0.254513 13.624800 53.532871
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x16.exe 0.252604 13.629600 53.956325
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x32.exe 0.252490 13.633770 53.997323
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x16.exe 0.251292 13.646250 54.304268
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x64.exe 0.256021 13.655400 53.336997
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x64.exe 0.251478 13.663170 54.331462
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x1.exe 0.251049 13.668840 54.446953
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x16.exe 0.257020 13.685280 53.245990
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x64.exe 0.252466 13.691820 54.232268
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x32x16.exe 0.253118 13.692360 54.094794
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x16.exe 0.254946 13.699530 53.734963
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x16.exe 0.256176 13.711710 53.524485
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x32x16.exe 0.254374 13.723320 53.949349
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-tile_32x32x1.exe 0.250758 13.723530 54.728095
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-tile_1x32x1.exe 0.255461 13.780380 53.943161
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-tile_32x32x1.exe 0.253094 13.783440 54.459810
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x32x16.exe 0.254645 13.790400 54.155325
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x16.exe 0.256682 13.807170 53.790911
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-tile_32x32x1.exe 0.255096 13.807680 54.127421
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_1x64x32.exe 0.258160 13.818270 53.526045
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x32x16.exe 0.255806 13.834560 54.082186
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-tile_32x32x1.exe 0.257474 13.834710 53.732419
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x32x1.exe 0.255501 13.838760 54.163271
